credit_score,credit_utilization,total_credit_limit,total_balance,total_monthly_debt_payments,total_open_accounts,credit_history_years,delinquencies_24m,derogatory_marks_any,recent_inquiries_6m,postal_code,residence_type,months_lived,monthly_housing_cost,area_median_income_annual,crime_index,marital_status,dependents_count,dependents_expense_monthly,employment_status,employment_duration_years,title,annual_income,monthly_income,purchase_amount,term_months,loan_status,DTI,PTI,HCR,ResidualMonthlyIncome,CreditVelocity
672.0,0.4679999999999999,25581.196581196586,11972.0,732.925,11.0,26.0,4,False,1.0,606xx,mortgage,32,906.5150714882134,,,married,0,0.0,full_time,10.0,secretary,57000.0,4750.0,2333.333333333333,12,0,0.1543,0.0409356725146198,0.1908452782080449,3110.5599285117864,0.4230769230769231
662.0,0.5670000000000001,12007.05467372134,6808.0,302.0333333333333,5.0,21.0,0,False,0.0,539xx,own,111,,,,single,2,822.6886339133464,full_time,2.0,pricing manager,20500.0,1708.3333333333333,800.0,6,0,0.1767999999999999,0.0780487804878048,,,0.238095238095238
692.0,0.396,71616.16161616161,28360.0,1232.0000000000002,16.0,20.0,0,False,0.0,404xx,mortgage,33,1268.2805679033286,,,single,0,0.0,full_time,10.0,Firefighter/EMT,84000.0,7000.0,2100.0,6,0,0.176,0.05,0.181182938271904,4499.719432096672,0.8
687.0,0.39,21346.153846153844,8325.0,592.1066666666666,12.0,25.0,1,False,3.0,377xx,mortgage,2,496.76224092047903,,,married,0,0.0,full_time,4.0,Admin. Asst.,20800.0,1733.3333333333333,1233.3333333333333,12,0,0.3415999999999999,0.0592948717948717,0.2865936005310456,644.4644257461877,0.48
702.0,0.517,28688.588007736944,14832.0,1617.1999999999998,15.0,28.0,1,True,1.0,027xx,rent,87,2196.331029377792,,,married,0,0.0,part_time,0.5,International sales manager ,104000.0,8666.666666666666,1000.0,3,0,0.1866,0.0384615384615384,0.2534228110820529,4853.135637288875,0.5357142857142857
682.0,0.53,8032.075471698113,4257.0,926.9166666666666,6.0,23.0,0,True,2.0,993xx,rent,98,1372.4361081563443,,,single,3,1367.8552648728185,full_time,7.0,Correctional Officer,49000.0,4083.3333333333335,541.6666666666666,3,0,0.2269999999999999,0.0442176870748299,0.3361068019974721,1783.9805585103225,0.2608695652173913
667.0,0.335,9405.970149253732,3151.0,427.08333333333326,9.0,26.0,0,True,0.0,175xx,mortgage,74,2446.52596869775,,,divorced,0,0.0,full_time,4.0,UW Manager,125000.0,10416.666666666666,2400.0,6,0,0.0409999999999999,0.0384,0.234866492994984,7543.057364635582,0.3461538461538461
672.0,0.775,9597.41935483871,7438.0,646.875,8.0,27.0,0,False,1.0,917xx,mortgage,115,850.7574314335809,,,married,1,380.5100087193961,full_time,2.0,Clinical Coordinator,45000.0,3750.0,700.0,3,0,0.1725,0.0622222222222222,0.2268686483822882,2252.3675685664193,0.2962962962962963
732.0,0.366,149898.90710382513,54863.0,3338.9583333333335,19.0,28.0,0,False,0.0,481xx,mortgage,118,2827.436850853535,,,single,0,0.0,full_time,3.0,Wireless Operations Manager,137500.0,11458.333333333334,3500.0,6,1,0.2914,0.0509090909090909,0.2467581251653993,5291.938149146465,0.6785714285714286
682.0,0.406,28667.48768472906,11639.0,2270.333333333333,15.0,34.0,0,True,0.0,484xx,own,106,,,,single,0,0.0,full_time,10.0,staff attorney,70000.0,5833.333333333333,6000.0,12,0,0.3892,0.0857142857142857,,,0.4411764705882353
687.0,0.737,42527.81546811398,31343.0,1109.75,16.0,30.0,0,False,4.0,107xx,mortgage,40,1797.9253245572968,,,married,0,0.0,full_time,10.0,City of Yonkers,115000.0,9583.333333333334,1750.0,3,1,0.1157999999999999,0.0608695652173913,0.1876095990842396,6675.658008776038,0.5333333333333333
672.0,0.728,21792.582417582416,15865.0,1707.2916666666667,12.0,30.0,0,False,0.0,498xx,own,26,,,,single,1,384.40721191013745,full_time,2.0,Assistant Professor,125000.0,10416.666666666666,3333.333333333333,6,0,0.1639,0.0533333333333333,,,0.4
682.0,0.437,22789.473684210523,9959.0,1060.0333333333333,12.0,25.0,0,False,0.0,272xx,rent,1,1223.158954117531,,,married,0,0.0,part_time,,,49000.0,4083.3333333333335,6683.333333333333,12,1,0.2596,0.1363945578231292,0.2995491316206198,1800.1410458824691,0.48
727.0,0.7440000000000001,48295.69892473118,35932.0,1158.9499999999998,7.0,35.0,0,False,0.0,068xx,own,101,,,,single,2,654.7274523675845,full_time,2.0,"LANDMARK AIR SYSTEMS, INC",78000.0,6500.0,1500.0,6,0,0.1782999999999999,0.0384615384615384,,,0.2
667.0,0.022,2090.9090909090905,46.0,585.0,7.0,32.0,0,True,3.0,421xx,mortgage,57,1084.5043297184668,,,single,0,0.0,full_time,10.0,Group Leader,60000.0,5000.0,1983.3333333333333,12,0,0.117,0.0330555555555555,0.2169008659436933,3330.4956702815334,0.21875
677.0,0.777,46876.44787644788,36423.0,1950.75,26.0,29.0,0,False,1.0,605xx,mortgage,21,3737.951171770056,,,married,1,496.1153600359976,full_time,10.0,Pediatrician,170000.0,14166.666666666666,1400.0,6,1,0.1377,0.0164705882352941,0.2638553768308275,8477.965494896609,0.896551724137931
672.0,0.718,17803.621169916434,12783.0,363.9165,10.0,34.0,1,False,0.0,599xx,mortgage,7,262.8807650554394,,,married,0,0.0,full_time,6.0,BOOKKEEPER,20340.0,1695.0,1004.1666666666666,6,0,0.2147,0.098738118649623,0.1550918967878698,1068.2027349445607,0.2941176470588235
687.0,0.586,4895.904436860069,2869.0,103.075,3.0,11.0,0,False,0.0,805xx,rent,59,818.0132911644406,,,single,2,937.819759414028,full_time,1.0,TELLER,28500.0,2375.0,333.3333333333333,6,0,0.0434,0.023391812865497,0.3444266489113434,1453.9117088355597,0.2727272727272727
677.0,0.597,39011.72529313233,23290.0,479.5,10.0,17.0,0,False,1.0,117xx,own,15,,,,married,0,0.0,full_time,4.0,professional nanny,137000.0,11416.666666666666,1250.0,3,0,0.042,0.0364963503649635,,,0.5882352941176471
682.0,0.4529999999999999,5302.428256070641,2402.0,115.875,6.0,23.0,0,False,1.0,326xx,mortgage,32,1087.0818240517049,,,single,0,0.0,full_time,9.0,Plant Operations,45000.0,3750.0,416.66666666666663,3,0,0.0308999999999999,0.037037037037037,0.2898884864137879,2547.0431759482954,0.2608695652173913
677.0,0.6970000000000001,97961.262553802,68279.0,1107.3333333333333,12.0,42.0,1,False,1.0,553xx,mortgage,93,1037.5967732062609,,,single,0,0.0,full_time,4.0,,80000.0,6666.666666666667,1750.0,3,0,0.1660999999999999,0.0875,0.1556395159809391,4521.736560127073,0.2857142857142857
747.0,0.012,55250.0,663.0,782.3958333333334,28.0,22.0,0,True,1.0,920xx,mortgage,106,1752.0054124889016,,,single,3,1438.4616888277224,part_time,0.5,human resource manager,92500.0,7708.333333333333,6725.0,12,0,0.1015,0.0727027027027027,0.2272871886472088,5173.932087511099,1.2727272727272727
672.0,0.628,107933.12101910828,67782.0,1716.75,21.0,24.0,0,False,0.0,300xx,mortgage,102,1825.8045558020085,,,married,0,0.0,full_time,10.0,Sr. Director Employee/Community Engageme,90000.0,7500.0,1500.0,3,0,0.2289,0.0666666666666666,0.2434406074402678,3957.445444197991,0.875
732.0,0.002,11500.0,23.0,23.1128,6.0,24.0,0,False,2.0,114xx,rent,25,807.0685280994034,,,single,0,0.0,full_time,3.0,officer,28891.0,2407.5833333333335,3075.0,12,1,0.0096,0.1064345297843619,0.3352193533347007,1577.40200523393,0.25
667.0,0.66,10703.030303030302,7064.0,875.05,9.0,18.0,0,False,0.0,940xx,rent,114,823.665294928843,,,single,0,0.0,full_time,10.0,service manager,33000.0,2750.0,1333.3333333333333,6,1,0.3182,0.0808080808080808,0.2995146527013974,1051.284705071157,0.5
667.0,0.73,8894.520547945205,6493.0,713.0000000000001,7.0,22.0,0,True,0.0,549xx,mortgage,40,1213.4422720967382,,,single,2,918.9704086427712,full_time,10.0,General Manager,62000.0,5166.666666666667,2083.333333333333,3,0,0.138,0.1344086021505376,0.2348597945993686,3240.224394569929,0.3181818181818182
667.0,0.682,10800.586510263927,7366.0,682.9575749999999,6.0,48.0,1,False,0.0,756xx,own,100,,,,married,1,331.7210210586147,full_time,9.0,Claims Clerk,59517.0,4959.75,3166.6666666666665,12,0,0.1377,0.0532060867763272,,,0.125
707.0,0.23,42821.739130434784,9849.0,1162.6666666666667,14.0,24.0,0,True,2.0,300xx,mortgage,32,1819.0994389280809,,,married,0,0.0,full_time,7.0,Sr. Business Manager,109000.0,9083.333333333334,3333.333333333333,6,0,0.128,0.0611620795107033,0.2002678281388712,6101.567227738586,0.5833333333333334
682.0,0.857,15906.651108518086,13632.0,1019.0833333333331,9.0,14.0,0,False,0.0,465xx,own,33,,,,single,0,0.0,part_time,,,70000.0,5833.333333333333,1800.0,6,0,0.1747,0.0514285714285714,,,0.6428571428571429
692.0,0.4639999999999999,31278.01724137931,14513.0,958.0633333333332,12.0,18.0,0,False,0.0,751xx,own,87,,,,single,0,0.0,full_time,10.0,Asst Store Manager,49300.0,4108.333333333333,1970.8333333333333,3,0,0.2332,0.1599053414469236,,,0.6666666666666666
667.0,0.67,24200.0,16214.0,1315.0,15.0,21.0,0,False,0.0,485xx,own,99,,,,single,0,0.0,full_time,5.0,Manager,75000.0,6250.0,1375.0,3,1,0.2104,0.0733333333333333,,,0.7142857142857143
812.0,0.083,59361.44578313253,4927.0,1204.5,14.0,38.0,0,False,1.0,087xx,own,67,,,,divorced,0,0.0,part_time,,,110000.0,9166.666666666666,583.3333333333333,3,0,0.1314,0.0212121212121212,,,0.3684210526315789
677.0,0.319,2598.746081504702,829.0,102.95666666666666,6.0,29.0,5,False,4.0,080xx,rent,1,1083.635336118314,,,married,1,340.07182870974253,full_time,2.0,Scully,46100.0,3841.6666666666665,416.66666666666663,3,0,0.0268,0.0361532899493853,0.2820742740438127,2655.0746638816863,0.2068965517241379
722.0,0.493,215622.71805273835,106302.0,2629.25,18.0,40.0,1,False,0.0,926xx,mortgage,24,4682.066629050737,,,married,1,396.30447030251,full_time,2.0,Associate Professor,195000.0,16250.0,1633.3333333333333,6,0,0.1618,0.0167521367521367,0.288127177172353,8938.683370949264,0.45
722.0,0.674,22694.362017804153,15296.0,881.875,20.0,25.0,0,False,2.0,853xx,mortgage,111,1700.02183237676,,,single,1,472.0244794378409,full_time,3.0,Arizona Rainfall,85000.0,7083.333333333333,2500.0,6,1,0.1245,0.0588235294117647,0.2400030822178955,4501.436500956574,0.8
667.0,0.809,4499.38195302843,3640.0,816.0000000000001,10.0,15.0,0,False,0.0,841xx,mortgage,46,485.5606057331431,,,single,1,440.4929941088208,full_time,7.0,assistant manager,34000.0,2833.3333333333335,466.66666666666663,6,0,0.288,0.0274509803921568,0.1713743314352269,1531.7727276001904,0.6666666666666666
722.0,0.679,6699.558173784977,4549.0,641.4134999999999,8.0,17.0,0,False,0.0,841xx,mortgage,40,416.782917272268,,,single,0,0.0,full_time,2.0,American Express,33020.0,2751.6666666666665,666.6666666666666,3,0,0.2330999999999999,0.0807591358772461,0.1514656271128775,1693.4702493943985,0.4705882352941176
737.0,0.01,39300.0,393.0,323.8333333333333,16.0,12.0,0,False,1.0,207xx,rent,90,1541.5747350830115,,,married,0,0.0,full_time,3.0,Nursing Assistant,58000.0,4833.333333333333,1333.75,3,0,0.067,0.0919827586206896,0.3189464969137265,2967.9252649169885,1.3333333333333333
772.0,0.185,50713.51351351351,9382.0,700.0,17.0,38.0,0,False,0.0,145xx,rent,95,1419.2716231404995,,,married,2,885.6347728529711,full_time,10.0,Rural Carrier,56000.0,4666.666666666667,1666.6666666666663,6,0,0.15,0.0595238095238095,0.304129633530107,2547.3950435261677,0.4473684210526316
677.0,0.077,18519.48051948052,1426.0,432.95,9.0,24.0,0,True,1.0,871xx,rent,75,1128.6892959559204,,,single,1,395.85578571525747,full_time,7.0,Receiving ,42000.0,3500.0,666.6666666666666,12,1,0.1236999999999999,0.0158730158730158,0.3224826559874058,1938.3607040440795,0.375
737.0,0.263,72577.94676806084,19088.0,985.0666666666664,22.0,31.0,1,False,1.0,761xx,rent,19,1853.7948031035364,,,single,0,0.0,full_time,10.0,Bodily Injury Casualty Representative,64000.0,5333.333333333333,3333.333333333333,12,0,0.1846999999999999,0.0520833333333333,0.3475865255819131,2494.47186356313,0.7096774193548387
682.0,0.6,25781.666666666668,15469.0,1101.875,18.0,33.0,0,True,0.0,957xx,mortgage,79,1179.0777079792629,,,single,2,890.8676279065232,full_time,10.0,Legal Secretary,75000.0,6250.0,675.0,3,1,0.1763,0.036,0.188652433276682,3969.047292020737,0.5454545454545454
757.0,0.315,75434.92063492064,23762.0,1088.3666666666668,9.0,28.0,0,False,1.0,958xx,mortgage,12,1781.7032080297877,,,single,1,347.158418791842,full_time,2.0,Instructional Designer,103000.0,8583.333333333334,1666.6666666666663,6,0,0.1268,0.0323624595469255,0.2075770727801694,5713.2634586368795,0.3214285714285714
767.0,0.25,52220.0,13055.0,1734.4250000000002,13.0,30.0,0,False,5.0,775xx,mortgage,8,3284.9125529629255,,,married,1,374.56972743778687,part_time,0.5,ACS,187000.0,15583.333333333334,1666.6666666666663,6,0,0.1113,0.017825311942959,0.2107965274628615,10563.995780370407,0.4333333333333333
707.0,0.519,36585.741811175336,18988.0,1638.5416666666667,13.0,22.0,0,False,0.0,949xx,mortgage,23,1181.204002374207,,,single,0,0.0,full_time,10.0,Kaiser,65000.0,5416.666666666667,1333.3333333333333,6,0,0.3025,0.041025641025641,0.2180684312075459,2596.920997625793,0.5909090909090909
662.0,0.693,13705.627705627709,9498.0,1238.75,10.0,13.0,1,False,1.0,900xx,rent,47,3954.755659527256,,,single,1,461.13403059001064,full_time,5.0,CEO,150000.0,12500.0,5000.0,12,1,0.0991,0.0333333333333333,0.3163804527621805,7306.494340472744,0.7692307692307693
692.0,0.424,18301.88679245283,7760.0,787.2333333333332,9.0,25.0,0,False,0.0,297xx,mortgage,79,740.1166185570848,,,single,0,0.0,part_time,,,38000.0,3166.6666666666665,500.0,3,0,0.2486,0.0526315789473684,0.2337210374390794,1639.3167147762483,0.36
687.0,0.535,13005.607476635514,6958.0,187.98592,8.0,19.0,0,False,0.0,154xx,mortgage,37,498.2499125136477,,,single,0,0.0,full_time,6.0,Instructor aide,20582.4,1715.2,852.0833333333333,3,0,0.1096,0.1655945532752902,0.2904908538442442,1028.9641674863524,0.4210526315789473
672.0,0.7979999999999999,23799.49874686717,18992.0,819.0,8.0,19.0,0,False,2.0,338xx,mortgage,114,1596.6589408542873,,,single,3,1283.4719626893002,part_time,0.5,Driver,65000.0,5416.666666666667,1625.0,3,0,0.1512,0.0999999999999999,0.2947678044654068,3001.0077258123797,0.4210526315789473
677.0,0.433,7898.38337182448,3420.0,812.0,11.0,17.0,0,False,3.0,751xx,rent,39,984.9132852112864,,,single,0,0.0,full_time,1.0,Pediatrics Atfer Hours,40000.0,3333.3333333333335,1000.0,12,0,0.2435999999999999,0.0249999999999999,0.2954739855633859,1536.420048122047,0.6470588235294118
742.0,0.258,41286.82170542636,10652.0,2165.263333333334,25.0,25.0,0,False,0.0,131xx,mortgage,1,2150.555622527064,,,single,0,0.0,full_time,7.0,Software Engineer,99400.0,8283.333333333334,3666.6666666666665,12,0,0.2614,0.0368879946344735,0.2596244212306314,3967.514377472936,1.0
677.0,0.519,13000.0,6747.0,992.5,14.0,17.0,0,False,0.0,752xx,rent,114,3430.1841130279677,,,married,2,907.4077458095164,part_time,0.5,Asst Director of Billing,150000.0,12500.0,4241.666666666666,12,0,0.0794,0.0282777777777777,0.2744147290422374,8077.315886972032,0.8235294117647058
687.0,0.765,17307.18954248366,13240.0,999.75,10.0,19.0,0,False,2.0,482xx,mortgage,72,1391.5205380647124,,,divorced,1,488.17507126761296,full_time,7.0,Ciena Healthcare/MedSupply Corporation,62000.0,5166.666666666667,1637.5,6,0,0.1935,0.0528225806451612,0.2693265557544604,2775.396128601955,0.5263157894736842
697.0,0.964,26803.941908713692,25839.0,1322.875,8.0,29.0,0,False,0.0,770xx,mortgage,63,2347.894343762814,,,single,2,912.9541936233094,full_time,4.0,"Attorney, Marketing Director",95000.0,7916.666666666667,466.66666666666663,3,0,0.1671,0.0196491228070175,0.2965761276331976,4245.897322903853,0.2758620689655172
682.0,0.8690000000000001,9601.841196777905,8344.0,744.1666666666666,8.0,23.0,0,False,0.0,024xx,rent,31,1349.3538371880527,,,married,0,0.0,full_time,7.0,H&K insurance agency inc,50000.0,4166.666666666667,1666.6666666666663,6,0,0.1785999999999999,0.0666666666666666,0.3238449209251326,2073.146162811948,0.3478260869565217
697.0,0.3279999999999999,45939.02439024391,15068.0,1267.9,18.0,19.0,0,False,2.0,470xx,mortgage,109,1408.8215175356418,,,single,0,0.0,full_time,6.0,Administrative Associate,62000.0,5166.666666666667,3333.333333333333,12,0,0.2453999999999999,0.053763440860215,0.2726751324262532,2489.9451491310256,0.9473684210526316
687.0,0.77,63316.88311688312,48754.0,394.1666666666667,6.0,39.0,0,False,2.0,161xx,mortgage,65,854.0384592946237,,,single,1,377.71162025406915,part_time,,,50000.0,4166.666666666667,500.0,3,0,0.0946,0.0399999999999999,0.2049692302307096,2918.4615407053766,0.1538461538461538
707.0,0.65,2501.5384615384614,1626.0,1155.0,7.0,16.0,0,False,1.0,300xx,own,72,,,,married,1,392.6988087601145,full_time,3.0,Registered Nurse,100000.0,8333.333333333334,3041.6666666666665,12,1,0.1386,0.0304166666666666,,,0.4375
687.0,0.885,12696.045197740114,11236.0,605.0250000000001,8.0,18.0,0,True,0.0,303xx,rent,85,756.7500711536607,,,single,0,0.0,full_time,8.0,pharmacy tech,27000.0,2250.0,1975.0,6,0,0.2689,0.1462962962962963,0.3363333649571825,888.2249288463393,0.4444444444444444
677.0,0.682,8406.15835777126,5733.0,798.875,10.0,24.0,1,True,1.0,333xx,own,25,,,,single,0,0.0,full_time,8.0,Paralegal,55000.0,4583.333333333333,2375.0,12,0,0.1743,0.0431818181818181,,,0.4166666666666667
672.0,0.31,14093.548387096776,4369.0,654.075,17.0,31.0,3,True,1.0,378xx,mortgage,43,595.6481007704683,,,married,1,491.10473919098695,full_time,7.0,fuel manager,27000.0,2250.0,787.5,3,0,0.2907,0.1166666666666666,0.2647324892313192,1000.2768992295316,0.5483870967741935
677.0,0.978,6299.59100204499,6161.0,1150.7666666666669,8.0,34.0,1,False,0.0,158xx,mortgage,21,1375.144683536078,,,single,1,479.6061097899974,full_time,3.0,"Director, HR",92000.0,7666.666666666667,1500.0,3,1,0.1501,0.0652173913043478,0.1793666978525319,5140.755316463921,0.2352941176470588
717.0,0.772,13996.113989637306,10805.0,1535.1,12.0,27.0,0,False,3.0,840xx,own,36,,,,divorced,0,0.0,full_time,7.0,Salmon Electrical Contractors INC,63000.0,5250.0,2000.0,6,0,0.2924,0.0634920634920634,,,0.4444444444444444
692.0,0.203,16379.310344827583,3325.0,528.175,16.0,16.0,0,False,2.0,958xx,rent,19,802.1047554385084,,,single,0,0.0,full_time,2.0,TSO,37000.0,3083.3333333333335,3333.333333333333,12,0,0.1712999999999999,0.09009009009009,0.2601420828449216,1753.0535778948254,1.0
687.0,0.355,26935.211267605635,9562.0,911.6666666666669,11.0,23.0,1,False,1.0,928xx,mortgage,2,795.3900004584586,,,single,0,0.0,full_time,5.0,Emergency Room Assistant,50000.0,4166.666666666667,1166.6666666666663,12,0,0.2188,0.0233333333333333,0.19089360011003,2459.6099995415416,0.4782608695652174
687.0,0.2689999999999999,45375.46468401488,12206.0,369.8333333333333,17.0,25.0,1,False,0.0,928xx,rent,44,1483.6573108319776,,,married,3,1260.9670920877986,full_time,2.0,Manager,70000.0,5833.333333333333,2500.0,6,0,0.0634,0.0714285714285714,0.2543412532854819,3979.8426891680224,0.68
672.0,0.382,16301.047120418849,6227.0,498.1666666666667,22.0,24.0,0,True,1.0,851xx,rent,24,553.769053085613,,,single,1,319.1070627669336,full_time,1.0,Special Education Aide,20000.0,1666.6666666666667,2500.0,6,1,0.2989,0.25,0.3322614318513678,614.730946914387,0.9166666666666666
677.0,0.0,,0.0,1562.625,5.0,19.0,1,False,0.0,335xx,mortgage,119,1554.550078115694,,,single,0,0.0,full_time,9.0,Claims Specialist,81000.0,6750.0,6666.666666666666,12,0,0.2315,0.0823045267489712,0.2303037152763991,3632.8249218843057,0.2631578947368421
672.0,0.6509999999999999,13602.15053763441,8855.0,486.11733333333336,6.0,23.0,0,True,0.0,103xx,rent,32,1502.8740226121283,,,single,1,311.6909228217108,full_time,10.0,Clerk,57472.0,4789.333333333333,833.3333333333333,3,0,0.1015,0.0579992576095026,0.313796079331597,2800.3419773878713,0.2608695652173913
717.0,0.303,44943.894389438945,13618.0,1748.9999999999998,13.0,19.0,0,False,0.0,197xx,mortgage,2,1911.810381000188,,,single,1,388.54339335590544,part_time,,,120000.0,10000.0,1416.6666666666663,3,0,0.1748999999999999,0.0472222222222222,0.1911810381000188,6339.1896189998115,0.6842105263157895
682.0,0.222,52801.801801801805,11722.0,622.5,24.0,32.0,4,False,1.0,100xx,rent,102,1923.9918231290055,,,single,0,0.0,full_time,10.0,ASST. RESIDENT MANAGER,75000.0,6250.0,1333.3333333333333,3,0,0.0996,0.0711111111111111,0.3078386917006409,3703.5081768709942,0.75
682.0,0.923,27596.966413867824,25472.0,1503.0333333333333,14.0,27.0,0,False,0.0,806xx,rent,49,1860.290238232044,,,married,0,0.0,full_time,3.0,Professor,67000.0,5583.333333333333,1800.0,6,1,0.2692,0.053731343283582,0.3331863113251422,2220.009761767956,0.5185185185185185
687.0,0.738,53604.33604336043,39560.0,1647.7499999999998,12.0,24.0,0,False,0.0,080xx,own,2,,,,divorced,1,411.55668347400496,full_time,1.0,Systems Engineer,90000.0,7500.0,3500.0,6,0,0.2196999999999999,0.0777777777777777,,,0.5
677.0,0.66,16366.666666666666,10802.0,1017.0,14.0,24.0,1,True,2.0,315xx,mortgage,87,1648.356313819183,,,single,0,0.0,full_time,10.0,Locomotive Engineer/Conductor,90000.0,7500.0,283.3333333333333,3,0,0.1356,0.0125925925925925,0.2197808418425577,4834.643686180817,0.5833333333333334
